Chemical,Concentration,Experiment Number,Frequency (Hz),S11 Real,S11 Imaginary,S21 Real,S21 Imaginary,S12 Real,S12 Imaginary,S22 Real,S22 Imaginary,S11_Mag,S11_Phase,S21_Mag,S21_Phase,S12_Mag,S12_Phase,S22_Mag,S22_Phase,Baseline_Permittivity,Baseline_Conductivity,Permittivity_Corrected,Conductivity_Corrected,S11_Unwrapped_Phase,S21_Unwrapped_Phase,S12_Unwrapped_Phase,S22_Unwrapped_Phase,S11_Impedance_Real,S11_Impedance_Imag,S21_Impedance_Real,S21_Impedance_Imag,S12_Impedance_Real,S12_Impedance_Imag,S22_Impedance_Real,S22_Impedance_Imag,S11_Resistance,S11_Reactance,S11_Capacitance,S11_Inductance,S21_Resistance,S21_Reactance,S21_Capacitance,S21_Inductance,S12_Resistance,S12_Reactance,S12_Capacitance,S12_Inductance,S22_Resistance,S22_Reactance,S22_Capacitance,S22_Inductance,S11_Q_Factor,S21_Q_Factor,S12_Q_Factor,S22_Q_Factor,S11_Skin_Depth,S21_Skin_Depth,S12_Skin_Depth,S22_Skin_Depth,S11_Loss_Tangent,S21_Loss_Tangent,S12_Loss_Tangent,S22_Loss_Tangent,S11_Effective_Dielectric_Constant,S21_Effective_Dielectric_Constant,S12_Effective_Dielectric_Constant,S22_Effective_Dielectric_Constant
PFOA,657,1,606060606.0,0.403433,0.694779,4.51927e-05,1.30934e-06,3.51918e-05,-6.77156e-06,-0.649406,-0.173946,0.8034152378004789,1.0447159841594658,4.5211663368268145e-05,0.02896427590369668,3.5837366143085905e-05,-0.19009532335909465,0.6722985674177806,-2.879882076070989,,,,,-5.23846932302012,6.312149583083283,-0.19009532335909465,-9.163067383250574,21.13759297703403,82.84887650673055,50.004519474075785,0.00013094583532403844,50.00351929926474,-0.0006772036631620026,9.961014276611879,-6.323475596281037,21.13759297703403,82.84887650673055,-3.1696948371599714e-12,2.1756583574508332e-08,50.004519474075785,0.00013094583532403844,-2.0054525252982972e-06,3.4387117002483474e-14,50.00351929926474,-0.0006772036631620026,3.877794383180509e-07,-1.7783751229686686e-13,9.961014276611879,-6.323475596281037,4.1528689741814065e-11,-1.6605804579700688e-09,3.919503824146191,2.6186800053528297e-06,1.3543120017393661e-05,0.6348224609142807,,,,,3.919503824146191,2.6186800053528297e-06,1.3543120017393661e-05,0.6348224609142807,3.1696948371599714,2005452.5252982972,387779.4383180509,41.52868974181406
PFOA,657,1,666666666.0,0.541255,0.588128,5.30109e-05,-2.96538e-05,5.73865e-05,-4.49576e-05,-0.554747,0.402037,0.7992818773180086,0.8268775504898057,6.0741282281904455e-05,-0.5100242975450165,7.289990521262699e-05,-0.6645476830561209,0.6851116575989639,2.514467125750689,,,,,-5.456307756689781,5.77316100963457,-0.6645476830561209,-10.051903488608483,32.457444572413614,105.71348344174756,50.00530128308168,-0.002965694417318435,50.00573877718655,-0.004496276027193476,10.287870434090948,15.589645495833492,32.457444572413614,105.71348344174756,-2.258296738543544e-12,2.5237235187063264e-08,50.00530128308168,-0.002965694417318435,8.049798168094337e-08,-7.080073900324083e-13,50.00573877718655,-0.004496276027193476,5.309558697747243e-08,-1.0734068339235533e-12,10.287870434090948,15.589645495833492,-1.5313524283818986e-11,3.721753716290057e-09,3.2569872592987825,5.93076002188156e-05,8.9915200477845e-05,1.5153423243136923,,,,,3.2569872592987825,5.93076002188156e-05,8.9915200477845e-05,1.5153423243136923,2.258296738543544,80497.98168094337,53095.58697747243,15.313524283818985
PFOA,657,1,727272727.0,0.671343,0.446239,3.28143e-05,-2.00941e-05,4.46604e-05,-3.31105e-05,-0.0128804,0.701154,0.8061207532187717,0.5866370477333392,3.847793054856251e-05,-0.5494567655195203,5.559547228336135e-05,-0.637963938940462,0.7012722983407801,1.589164547454164,,,,,-5.696548259446247,5.733728541660066,-0.637963938940462,-10.977206066905008,57.003973507386256,145.28625933408549,50.0032814973001,-0.0020095418804450265,50.00446612981883,-0.003311345761817628,16.744729818073274,46.203218357134126,57.003973507386256,145.28625933408549,-1.5062542585682704e-12,3.1794161224405056e-08,50.0032814973001,-0.0020095418804450265,1.0889947055244113e-07,-4.3976422014654835e-13,50.00446612981883,-0.003311345761817628,6.608734411150655e-08,-7.246484389062941e-13,16.744729818073274,46.203218357134126,-4.736424314468348e-12,1.0111022062693265e-08,2.5487040708707807,4.0188200059500706e-05,6.622100020467962e-05,2.7592692661583045,,,,,2.5487040708707807,4.0188200059500706e-05,6.622100020467962e-05,2.7592692661583045,1.5062542585682703,108899.47055244114,66087.34411150655,4.736424314468348
PFOA,657,1,787878787.0,0.766854,0.289049,3.05909e-05,-1.96137e-05,7.51386e-06,-5.66641e-05,0.581412,0.43196,0.8195208244559744,0.36046019101089866,3.63386899942747e-05,-0.5701365794127533,5.716011127446831e-05,-1.4389619131389246,0.7243130230390725,0.6389737689582838,,,,,-5.922725116168688,5.713048727766833,-1.4389619131389246,-11.927396845400889,119.06106671585572,209.59798698305516,50.00305914510992,-0.001961490004899033,50.00075107055659,-0.005666495135988268,65.69425212128542,119.39016203596483,119.06106671585572,209.59798698305516,-9.637704730868867e-13,4.2339705346660095e-08,50.00305914510992,-0.001961490004899033,1.0298515443269684e-07,-3.96229515575252e-13,50.00075107055659,-0.005666495135988268,3.5648905756536486e-08,-1.144656672802024e-12,65.69425212128542,119.39016203596483,-1.691968145682446e-12,2.411733220654175e-08,1.7604242324089843,3.9227400051799795e-05,0.00011332820037027477,1.817360852446352,,,,,1.7604242324089843,3.9227400051799795e-05,0.00011332820037027477,1.817360852446352,0.9637704730868867,102985.15443269684,35648.905756536486,1.691968145682446
PFOA,657,1,848484848.0,0.820924,0.117093,-9.24345e-05,-6.93582e-05,-7.52399e-05,-0.00016766,0.695269,-0.307201,0.8292327685427053,0.14167995104201125,0.00011556252289341039,-2.4978677698254512,0.00018376865388855087,-1.9926225533013235,0.7601127789755939,-0.4160514087282015,,,,,-6.141505356137575,3.785317537354135,-1.9926225533013235,-12.982422023087373,341.17512598686267,255.77893758616293,49.9907569234121,-0.006934537926299453,49.99247376570859,-0.016763476869235416,112.75458340667852,-164.0737922204012,341.17512598686267,255.77893758616293,-7.333499408567131e-13,4.797785411440984e-08,49.9907569234121,-0.006934537926299453,2.7049454591605826e-08,-1.3007492020986324e-12,49.99247376570859,-0.016763476869235416,1.1189532470763675e-08,-3.1444170316468235e-12,112.75458340667852,-164.0737922204012,1.1432384551655537e-12,-3.077621848552965e-08,0.7496998406502002,0.00013871640185251547,0.0003353200113240648,1.4551407779906091,,,,,0.7496998406502002,0.00013871640185251547,0.0003353200113240648,1.4551407779906091,0.7333499408567131,27049.454591605827,11189.532470763676,1.1432384551655537
PFOA,657,1,909090909.0,0.834835,-0.0826437,-5.71865e-05,0.000108358,-7.70792e-05,-0.000136536,-0.0532706,-0.752791,0.8389156443735508,-0.09867256620271715,0.00012252245486542456,2.0564007757397578,0.0001567905684938989,-2.084729480869315,0.7546734701215885,-1.641442691583513,,,,,-6.3818578733823035,2.0564007757397578,-2.084729480869315,-14.207813305942686,434.2205296421716,-242.2896871951608,49.99428050306668,0.010834560656148337,49.992290810297625,-0.013651495171748155,12.84156150073311,-44.91396790501736,434.2205296421716,-242.2896871951608,7.225666079529635e-13,-4.241776151927061e-08,49.99428050306668,0.010834560656148337,-1.615851744936643e-08,1.896811273310156e-12,49.992290810297625,-0.013651495171748155,1.2824268346876845e-08,-2.389973231135745e-12,12.84156150073311,-44.91396790501736,3.897906276925373e-12,-7.863108007335987e-09,0.5579876368232166,0.0002167160032532869,0.00027307200671300625,3.4975472338354856,,,,,0.5579876368232166,0.0002167160032532869,0.00027307200671300625,3.4975472338354856,0.7225666079529636,16158.51744936643,12824.268346876845,3.897906276925373
PFOA,657,1,969696969.0,0.785886,-0.293824,-8.07779e-06,0.000164008,-0.000186633,0.000130018,-0.674631,-0.163126,0.8390168937345659,-0.3577849775077885,0.00016420680483854528,1.6200089736683627,0.00022745671459202958,2.5331181167175503,0.6940728189729086,-2.9043460887424093,,,,,-6.640970284687374,1.6200089736683627,-3.750067190462036,-15.470716703101582,111.98993495115158,-222.29527563394794,49.99918953772786,0.016400534597629305,49.98133849301584,0.012996948008787213,9.153357307384939,-5.76213539826056,111.98993495115158,-222.29527563394794,7.383356875822848e-13,-3.648499796756421e-08,49.99918953772786,0.016400534597629305,-1.00075112920532e-08,2.6917957197021544e-12,49.98133849301584,0.012996948008787213,-1.2628236649905613e-08,2.1331700385121568e-12,9.153357307384939,-5.76213539826056,2.8483977525247087e-11,-9.457308424338853e-10,1.9849576279413859,0.00032801600884458266,0.00026003601345336814,0.6295105942834399,,,,,1.9849576279413859,0.00032801600884458266,0.00026003601345336814,0.6295105942834399,0.7383356875822847,10007.511292053201,12628.236649905613,28.483977525247088
PFOA,657,1,1030303030.0,0.672733,-0.494341,0.000105418,0.000105545,-0.000150548,0.000174107,-0.383625,0.493294,0.8348309490968816,-0.6337181338294041,0.00014917339491008443,0.7860001646235314,0.0002301693892614741,2.283755201262541,0.6249056817320514,2.2317787238949505,,,,,-6.916903441008991,0.7860001646235314,-3.999430105917045,-16.617777197643807,43.11200070010372,-140.64687101996228,50.01054179708557,0.010556725502862458,49.98494443617289,0.017405458364002972,14.123296959946149,22.861423905002926,43.11200070010372,-140.64687101996228,1.098310358979882e-12,-2.1726272855118402e-08,50.01054179708557,0.010556725502862458,-1.4632749080900731e-08,1.630738722223145e-12,49.98494443617289,0.017405458364002972,-8.875027141991649e-09,2.6886893028075895e-12,14.123296959946149,22.861423905002926,-6.756968246650959e-12,3.5314936622096864e-09,3.2623601024302245,0.00021109000469732292,0.00034821401844766414,1.6187030528238708,,,,,3.2623601024302245,0.00021109000469732292,0.00034821401844766414,1.6187030528238708,1.098310358979882,14632.74908090073,8875.027141991648,6.756968246650959
PFOA,657,1,1090909090.0,0.499164,-0.643973,0.000148567,-4.27527e-05,0.000109224,0.000149159,0.180585,0.562901,0.8147796779651539,-0.9114038730022669,0.00015459607642592357,-0.28019654572187286,0.00018487371218483173,0.938742200869987,0.5911585895730518,1.2603576184380287,,,,,-7.194589180181853,-0.28019654572187286,-5.344443106309599,-17.58919830310073,25.252811631241915,-96.75977538476818,50.014858724682504,-0.0042765406034065605,50.010921367548676,0.014919158550435704,32.91169299751193,56.95657865671541,25.252811631241915,-96.75977538476818,1.5077756299971073e-12,-1.4116480177965475e-08,50.014858724682504,-0.0042765406034065605,3.4114496930751536e-08,-6.239131955214993e-13,50.010921367548676,0.014919158550435704,-9.778837780692849e-09,2.176586346047917e-12,32.91169299751193,56.95657865671541,-2.561460585061778e-12,8.30951095550831e-09,3.8316436521096247,8.550540204357457e-05,0.00029831801019599926,1.7305879299804248,,,,,3.8316436521096247,8.550540204357457e-05,0.00029831801019599926,1.7305879299804248,1.5077756299971072,34114.496930751535,9778.83778069285,2.561460585061778
PFOA,657,1,1151515151.0,0.303316,-0.723236,2.74401e-05,-0.000103077,0.000115025,0.000152719,0.539382,0.230579,0.7842645647688029,-1.1736892675543822,0.00010666689747531799,-1.310620587252814,0.0001911905949203569,0.9252626898444392,0.5866000487257055,0.40397559593349675,,,,,-7.456874574733968,-1.310620587252814,-5.357922617335147,-18.445580325605263,19.08539474059074,-71.71837526138948,50.00274302272372,-0.010308265602392248,50.01150149011302,0.015275413550512217,123.59825451309949,86.9008851746479,19.08539474059074,-71.71837526138948,1.9271700281758083e-12,-9.912447893939728e-09,50.00274302272372,-0.010308265602392248,1.3408026976055004e-08,-1.424741501577412e-12,50.01150149011302,0.015275413550512217,-9.048102221008644e-09,2.1112684207634354e-12,123.59825451309949,86.9008851746479,-1.5904729047977177e-12,1.201087577753149e-08,3.7577622174541214,0.00020615400234558456,0.0003054380111649333,0.7030915243664526,,,,,3.7577622174541214,0.00020615400234558456,0.0003054380111649333,0.7030915243664526,1.9271700281758082,13408.026976055004,9048.102221008645,1.5904729047977177
PFOA,657,1,1212121212.0,0.113588,-0.744905,-7.40987e-05,-2.7145e-05,5.33994e-05,-3.8384e-05,0.550729,-0.243441,0.7535155557578092,-1.4194754284906999,7.891431027823787e-05,-2.790439623869535,6.576341974350178e-05,-0.6232386104932404,0.6021344965387717,-0.41620977155114147,,,,,-7.702660735670286,-2.790439623869535,-6.906423917672827,-19.2657656930899,16.12006498096664,-55.56464376006524,49.992590605352326,-0.0027140977608665364,50.00534007780807,-0.0038388099636953604,122.06331584041888,-93.23385144268697,16.12006498096664,-55.56464376006524,2.363064336935646e-12,-7.2957948660621414e-09,49.992590605352326,-0.0027140977608665364,4.837807611691282e-08,-3.5636871164379404e-13,50.00534007780807,-0.0038388099636953604,3.4204044822668866e-08,-5.040466046332467e-13,122.06331584041888,-93.23385144268697,1.4083171083483435e-12,-1.2241868365718418e-08,3.4469243036967776,5.4290000338089274e-05,7.676800033200835e-05,0.7638154903523799,,,,,3.4469243036967776,5.4290000338089274e-05,7.676800033200835e-05,0.7638154903523799,2.3630643369356457,48378.076116912816,34204.04482266887,1.4083171083483434
PFOA,657,1,1272727272.0,-0.0726821,-0.73455,-4.81807e-05,-3.03956e-05,8.31906e-05,-3.58581e-05,0.207143,-0.578678,0.7381371079687093,-1.6694230801928494,5.696729194766063e-05,-2.5787856952340826,9.058962006747792e-05,-0.4069716243085381,0.6146352171271998,-1.2270487518055684,,,,,-7.952608387372436,-2.5787856952340826,-6.690156931488124,-20.076604673344328,13.464405337692078,-43.45908162427779,49.99518206975092,-0.003039267122101892,50.00831962351274,-0.0035864066812155357,32.29007354359912,-60.060584920184674,13.464405337692078,-43.45908162427779,2.8774264854908047e-12,-5.434571738113872e-09,49.99518206975092,-0.003039267122101892,4.1144890355778124e-08,-3.800613033922598e-13,50.00831962351274,-0.0035864066812155357,3.486785621825256e-08,-4.4848127624097287e-13,32.29007354359912,-60.060584920184674,2.0820695080972774e-12,-7.51059491325015e-09,3.2277015237070303,6.079120019728401e-05,7.17162005885375e-05,1.8600324597926015,,,,,3.2277015237070303,6.079120019728401e-05,7.17162005885375e-05,1.8600324597926015,2.8774264854908047,41144.89035577812,34867.856218252564,2.0820695080972773
PFOA,657,1,1333333333.0,-0.2321,-0.686053,0.000207278,8.57581e-05,-0.000286233,5.1856e-06,-0.285134,-0.547748,0.7242507361466746,-1.897021017795932,0.00022431812454549898,0.39229027318423154,0.00028627996914971194,3.1234779261444183,0.6175186389575622,-2.05075388348857,,,,,-8.180206324975519,0.39229027318423154,-9.442892688214755,-20.90030980502733,11.953827033004073,-34.49688247502114,50.020731361404984,0.008579366196030884,49.97138488790188,0.0005182632694243107,15.850368829199681,-28.06665127952141,11.953827033004073,-34.49688247502114,3.4602027425288353e-12,-4.1177620263992834e-09,50.020731361404984,0.008579366196030884,-1.3913173143720809e-08,1.024086404276391e-12,49.97138488790188,0.0005182632694243107,-2.3031963558088073e-07,6.186312087935012e-14,15.850368829199681,-28.06665127952141,4.252955087515467e-12,-3.3502097162167784e-09,2.8858442053558684,0.00017151620863045908,1.0371200849984503e-05,1.770725437493719,,,,,2.8858442053558684,0.00017151620863045908,1.0371200849984503e-05,1.770725437493719,3.4602027425288355,13913.17314372081,230319.63558088074,4.252955087515467
